CONTRACT_ID|PLAN_ID|FORMULARY_ID|RXCUI|CONTRACT_YEAR
H1951|044|00023511|854984|2023
H1951|044|00023511|854988|2023
H1951|044|00023511|855288|2023
H1951|044|00023511|855292|2023
H1951|044|00023511|855296|2023
H1951|044|00023511|855300|2023
H1951|044|00023511|855302|2023
H1951|044|00023511|855306|2023
H1951|044|00023511|855312|2023
H1951|044|00023511|855316|2023
H1951|044|00023511|855318|2023
H1951|044|00023511|855322|2023
H1951|044|00023511|855324|2023
H1951|044|00023511|855328|2023
H1951|044|00023511|855332|2023
H1951|044|00023511|855336|2023
H1951|044|00023511|855338|2023
H1951|044|00023511|855342|2023
H1951|044|00023511|855344|2023
H1951|044|00023511|855348|2023
H1951|044|00023511|855812|2023
H1951|044|00023511|855818|2023
H1951|044|00023511|856448|2023
H1951|044|00023511|856457|2023
H1951|044|00023511|856519|2023
H1951|044|00023511|856556|2023
H1951|044|00023511|856578|2023
H1951|044|00023511|861731|2023
H1951|044|00023511|861736|2023
H1951|044|00023511|861740|2023
H1951|044|00023511|861783|2023
H1951|044|00023511|861822|2023
H1951|044|00023511|863538|2023
H1951|044|00023511|866412|2023
H1951|044|00023511|866419|2023
H1951|044|00023511|866427|2023
H1951|044|00023511|866436|2023
H1951|044|00023511|866511|2023
H1951|044|00023511|866514|2023
H1951|044|00023511|866924|2023
H1951|044|00023511|884173|2023
H1951|044|00023511|884185|2023
H1951|044|00023511|884189|2023
H1951|044|00023511|892246|2023
H1951|044|00023511|892251|2023
H1951|044|00023511|892255|2023
H1951|044|00023511|896758|2023
H1951|044|00023511|896762|2023
H1951|044|00023511|896766|2023
H1951|044|00023511|897612|2023
H1951|044|00023511|897618|2023
H1951|044|00023511|897624|2023
H1951|044|00023511|897640|2023
H1951|044|00023511|897649|2023
H1951|044|00023511|897659|2023
H1951|044|00023511|897666|2023
H1951|044|00023511|897683|2023
H1951|044|00023511|897722|2023
H1951|044|00023511|897781|2023
H1951|044|00023511|897783|2023
H1951|044|00023511|897844|2023
H1951|044|00023511|897853|2023
H1951|044|00023511|898362|2023
H1951|044|00023511|898367|2023
H1951|044|00023511|898372|2023
H1951|044|00023511|898378|2023
H1951|044|00023511|904571|2023
H1951|044|00023511|904583|2023
H1951|044|00023511|904589|2023
H1951|044|00023511|904593|2023
H1951|044|00023511|904605|2023
H1951|044|00023511|905199|2023
H1951|044|00023511|905222|2023
H1951|044|00023511|905225|2023
H1951|044|00023511|905395|2023
H1951|044|00023511|966220|2023
H1951|044|00023511|966221|2023
H1951|044|00023511|966222|2023
H1951|044|00023511|966224|2023
H1951|044|00023511|966225|2023
H1951|044|00023511|966248|2023
H1951|044|00023511|966249|2023
H1951|044|00023511|966253|2023
H1951|044|00023511|966270|2023
H1951|044|00023511|977880|2023
H1951|044|00023511|977883|2023
H1951|044|00023511|978573|2023
H1951|044|00023511|979464|2023
H1951|044|00023511|979468|2023
H1951|044|00023511|979471|2023
H1951|044|00023511|998685|2023
H1951|044|00023511|998689|2023
H1994|001|00023039|1368006|2023
H1994|001|00023039|1368018|2023
H1994|001|00023039|1368034|2023
H1994|001|00023039|1368385|2023
H1994|001|00023039|1368392|2023
H1994|001|00023039|1368410|2023
H1994|001|00023039|1368417|2023
H1994|001|00023039|1368424|2023
H1994|001|00023039|1368431|2023
H1994|001|00023039|1368438|2023
H1994|001|00023039|199149|2023
H1994|001|00023039|199150|2023
H1994|001|00023039|199245|2023
H1994|001|00023039|199246|2023
H1994|001|00023039|199247|2023
H1994|001|00023039|200132|2023
H1994|001|00023039|200256|2023
H1994|001|00023039|200257|2023
H1994|001|00023039|200258|2023
H1994|001|00023039|205329|2023
H1994|001|00023039|205330|2023
H1994|001|00023039|205331|2023
H1994|001|00023039|310488|2023
H1994|001|00023039|310489|2023
H1994|001|00023039|310490|2023
H1994|001|00023039|311919|2023
H1994|001|00023039|312440|2023
H1994|001|00023039|312441|2023
H1994|001|00023039|314006|2023
H1994|001|00023039|314142|2023
H1994|001|00023039|315107|2023
H1994|001|00023039|317573|2023
H1994|001|00023039|647237|2023
H1994|001|00023039|647239|2023
H1994|001|00023039|860975|2023
H1994|001|00023039|860981|2023
H1994|001|00023039|861004|2023
H1994|001|00023039|861007|2023
H1994|001|00023039|861010|2023
H1994|001|00023039|861025|2023
H1994|001|00023039|861731|2023
H1994|001|00023039|861736|2023
H1994|001|00023039|861740|2023
H1994|001|00023039|861743|2023
H1994|001|00023039|861748|2023
H1994|001|00023039|861753|2023
H1994|001|00023039|861783|2023
H1994|001|00023039|861822|2023
H1994|002|00023039|1368006|2023
H1994|002|00023039|1368018|2023
H1994|002|00023039|1368034|2023
H1994|002|00023039|1368385|2023
H1994|002|00023039|1368392|2023
H1994|002|00023039|1368410|2023
H1994|002|00023039|1368417|2023
H1994|002|00023039|1368424|2023
H1994|002|00023039|1368431|2023
H1994|002|00023039|1368438|2023
H1994|002|00023039|199149|2023
H1994|002|00023039|199150|2023
H1994|002|00023039|199245|2023
H1994|002|00023039|199246|2023
H1994|002|00023039|199247|2023
H1994|002|00023039|200132|2023
H1994|002|00023039|200256|2023
H1994|002|00023039|200257|2023
H1994|002|00023039|200258|2023
H1994|002|00023039|205329|2023
H1994|002|00023039|205330|2023
H1994|002|00023039|205331|2023
H1994|002|00023039|310488|2023
H1994|002|00023039|310489|2023
H1994|002|00023039|310490|2023
H1994|002|00023039|311919|2023
H1994|002|00023039|312440|2023
H1994|002|00023039|312441|2023
H1994|002|00023039|314006|2023
H1994|002|00023039|314142|2023
H1994|002|00023039|315107|2023
H1994|002|00023039|317573|2023
H1994|002|00023039|647237|2023
H1994|002|00023039|647239|2023
H1994|002|00023039|860975|2023
H1994|002|00023039|860981|2023
H1994|002|00023039|861004|2023
H1994|002|00023039|861007|2023
H1994|002|00023039|861010|2023
H1994|002|00023039|861025|2023
H1994|002|00023039|861731|2023
H1994|002|00023039|861736|2023
H1994|002|00023039|861740|2023
H1994|002|00023039|861743|2023
H1994|002|00023039|861748|2023
H1994|002|00023039|861753|2023
H1994|002|00023039|861783|2023
H1994|002|00023039|861822|2023
H1994|003|00023048|1368006|2023
H1994|003|00023048|1368018|2023
H1994|003|00023048|1368034|2023
H1994|003|00023048|1368385|2023
H1994|003|00023048|1368392|2023
H1994|003|00023048|1368410|2023
H1994|003|00023048|1368417|2023
H1994|003|00023048|1368424|2023
H1994|003|00023048|1368431|2023
H1994|003|00023048|1368438|2023
H1994|003|00023048|199149|2023
H1994|003|00023048|199150|2023
H1994|003|00023048|199245|2023
H1994|003|00023048|199246|2023
H1994|003|00023048|199247|2023
H1994|003|00023048|200132|2023
H1994|003|00023048|200256|2023
H1994|003|00023048|200257|2023
H1994|003|00023048|200258|2023
H1994|003|00023048|205329|2023
H1994|003|00023048|205330|2023
H1994|003|00023048|205331|2023
H1994|003|00023048|310488|2023
H1994|003|00023048|310489|2023
H1994|003|00023048|310490|2023
H1994|003|00023048|311919|2023
H1994|003|00023048|312440|2023
H1994|003|00023048|312441|2023
H1994|003|00023048|314006|2023
H1994|003|00023048|314142|2023
H1994|003|00023048|315107|2023
H1994|003|00023048|317573|2023
H1994|003|00023048|647237|2023
H1994|003|00023048|647239|2023
H1994|003|00023048|860975|2023
H1994|003|00023048|860981|2023
H1994|003|00023048|861004|2023
H1994|003|00023048|861007|2023
H1994|003|00023048|861010|2023
H1994|003|00023048|861025|2023
H1994|003|00023048|861731|2023
H1994|003|00023048|861736|2023
H1994|003|00023048|861740|2023
H1994|003|00023048|861743|2023
H1994|003|00023048|861748|2023
H1994|003|00023048|861753|2023
H1994|003|00023048|861783|2023
H1994|003|00023048|861822|2023
H1994|004|00023048|1368006|2023
H1994|004|00023048|1368018|2023
H1994|004|00023048|1368034|2023
H1994|004|00023048|1368385|2023
H1994|004|00023048|1368392|2023
H1994|004|00023048|1368410|2023
H1994|004|00023048|1368417|2023
H1994|004|00023048|1368424|2023
H1994|004|00023048|1368431|2023
H1994|004|00023048|1368438|2023
H1994|004|00023048|199149|2023
H1994|004|00023048|199150|2023
H1994|004|00023048|199245|2023
H1994|004|00023048|199246|2023
H1994|004|00023048|199247|2023
H1994|004|00023048|200132|2023
H1994|004|00023048|200256|2023
H1994|004|00023048|200257|2023
H1994|004|00023048|200258|2023
H1994|004|00023048|205329|2023
H1994|004|00023048|205330|2023
H1994|004|00023048|205331|2023
H1994|004|00023048|310488|2023
H1994|004|00023048|310489|2023
H1994|004|00023048|310490|2023
H1994|004|00023048|311919|2023
H1994|004|00023048|312440|2023
H1994|004|00023048|312441|2023
H1994|004|00023048|314006|2023
H1994|004|00023048|314142|2023
H1994|004|00023048|315107|2023
H1994|004|00023048|317573|2023
H1994|004|00023048|647237|2023
H1994|004|00023048|647239|2023
H1994|004|00023048|860975|2023
H1994|004|00023048|860981|2023
H1994|004|00023048|861004|2023
H1994|004|00023048|861007|2023
H1994|004|00023048|861010|2023
H1994|004|00023048|861025|2023
H1994|004|00023048|861731|2023
H1994|004|00023048|861736|2023
H1994|004|00023048|861740|2023
H1994|004|00023048|861743|2023
H1994|004|00023048|861748|2023
H1994|004|00023048|861753|2023
H1994|004|00023048|861783|2023
H1994|004|00023048|861822|2023
H1994|007|00023041|205329|2023
H1994|007|00023041|205330|2023
H1994|007|00023041|205331|2023
H1994|008|00023050|1368006|2023
H1994|008|00023050|1368018|2023
H1994|008|00023050|1368034|2023
H1994|008|00023050|1368385|2023
H1994|008|00023050|1368392|2023
H1994|008|00023050|1368410|2023
H1994|008|00023050|1368417|2023
H1994|008|00023050|1368424|2023
H1994|008|00023050|1368431|2023
H1994|008|00023050|1368438|2023
H1994|008|00023050|199149|2023
H1994|008|00023050|199150|2023
H1994|008|00023050|199245|2023
H1994|008|00023050|199246|2023
H1994|008|00023050|199247|2023
H1994|008|00023050|200132|2023
H1994|008|00023050|200256|2023
H1994|008|00023050|200257|2023
H1994|008|00023050|200258|2023
H1994|008|00023050|205329|2023
H1994|008|00023050|205330|2023
H1994|008|00023050|205331|2023
H1994|008|00023050|310488|2023
H1994|008|00023050|310489|2023
H1994|008|00023050|310490|2023
H1994|008|00023050|311919|2023
H1994|008|00023050|312440|2023
H1994|008|00023050|312441|2023
H1994|008|00023050|314006|2023
H1994|008|00023050|314142|2023
H1994|008|00023050|315107|2023
H1994|008|00023050|317573|2023
H1994|008|00023050|647237|2023
H1994|008|00023050|647239|2023
H1994|008|00023050|860975|2023
H1994|008|00023050|860981|2023
H1994|008|00023050|861004|2023
H1994|008|00023050|861007|2023
H1994|008|00023050|861010|2023
H1994|008|00023050|861025|2023
H1994|008|00023050|861731|2023
H1994|008|00023050|861736|2023
H1994|008|00023050|861740|2023
H1994|008|00023050|861743|2023
H1994|008|00023050|861748|2023
H1994|008|00023050|861753|2023
H1994|008|00023050|861783|2023
H1994|008|00023050|861822|2023
H1994|012|00023453|205329|2023
H1994|012|00023453|205330|2023
H1994|012|00023453|205331|2023
H1994|013|00023048|1368006|2023
H1994|013|00023048|1368018|2023
H1994|013|00023048|1368034|2023
H1994|013|00023048|1368385|2023
H1994|013|00023048|1368392|2023
H1994|013|00023048|1368410|2023
H1994|013|00023048|1368417|2023
H1994|013|00023048|1368424|2023
H1994|013|00023048|1368431|2023
H1994|013|00023048|1368438|2023
H1994|013|00023048|199149|2023
H1994|013|00023048|199150|2023
H1994|013|00023048|199245|2023
H1994|013|00023048|199246|2023
H1994|013|00023048|199247|2023
H1994|013|00023048|200132|2023
H1994|013|00023048|200256|2023
H1994|013|00023048|200257|2023
H1994|013|00023048|200258|2023
H1994|013|00023048|205329|2023
H1994|013|00023048|205330|2023
H1994|013|00023048|205331|2023
H1994|013|00023048|310488|2023
H1994|013|00023048|310489|2023
H1994|013|00023048|310490|2023
H1994|013|00023048|311919|2023
H1994|013|00023048|312440|2023
H1994|013|00023048|312441|2023
H1994|013|00023048|314006|2023
H1994|013|00023048|314142|2023
H1994|013|00023048|315107|2023
H1994|013|00023048|317573|2023
H1994|013|00023048|647237|2023
H1994|013|00023048|647239|2023
H1994|013|00023048|860975|2023
H1994|013|00023048|860981|2023
H1994|013|00023048|861004|2023
H1994|013|00023048|861007|2023
H1994|013|00023048|861010|2023
H1994|013|00023048|861025|2023
H1994|013|00023048|861731|2023
H1994|013|00023048|861736|2023
H1994|013|00023048|861740|2023
H1994|013|00023048|861743|2023
H1994|013|00023048|861748|2023
H1994|013|00023048|861753|2023
H1994|013|00023048|861783|2023
H1994|013|00023048|861822|2023
H1994|014|00023048|1368006|2023
H1994|014|00023048|1368018|2023
H1994|014|00023048|1368034|2023
H1994|014|00023048|1368385|2023
H1994|014|00023048|1368392|2023
H1994|014|00023048|1368410|2023
H1994|014|00023048|1368417|2023
H1994|014|00023048|1368424|2023
H1994|014|00023048|1368431|2023
H1994|014|00023048|1368438|2023
H1994|014|00023048|199149|2023
H1994|014|00023048|199150|2023
H1994|014|00023048|199245|2023
H1994|014|00023048|199246|2023
H1994|014|00023048|199247|2023
H1994|014|00023048|200132|2023
H1994|014|00023048|200256|2023
H1994|014|00023048|200257|2023
H1994|014|00023048|200258|2023
H1994|014|00023048|205329|2023
H1994|014|00023048|205330|2023
H1994|014|00023048|205331|2023
H1994|014|00023048|310488|2023
H1994|014|00023048|310489|2023
H1994|014|00023048|310490|2023
H1994|014|00023048|311919|2023
H1994|014|00023048|312440|2023
H1994|014|00023048|312441|2023
H1994|014|00023048|314006|2023
H1994|014|00023048|314142|2023
H1994|014|00023048|315107|2023
H1994|014|00023048|317573|2023
H1994|014|00023048|647237|2023
H1994|014|00023048|647239|2023
H1994|014|00023048|860975|2023
H1994|014|00023048|860981|2023
H1994|014|00023048|861004|2023
H1994|014|00023048|861007|2023
H1994|014|00023048|861010|2023
H1994|014|00023048|861025|2023
H1994|014|00023048|861731|2023
H1994|014|00023048|861736|2023
H1994|014|00023048|861740|2023
H1994|014|00023048|861743|2023
H1994|014|00023048|861748|2023
H1994|014|00023048|861753|2023
H1994|014|00023048|861783|2023
H1994|014|00023048|861822|2023
H1994|017|00023039|1368006|2023
H1994|017|00023039|1368018|2023
H1994|017|00023039|1368034|2023
H1994|017|00023039|1368385|2023
H1994|017|00023039|1368392|2023
H1994|017|00023039|1368410|2023
H1994|017|00023039|1368417|2023
H1994|017|00023039|1368424|2023
H1994|017|00023039|1368431|2023
H1994|017|00023039|1368438|2023
H1994|017|00023039|199149|2023
H1994|017|00023039|199150|2023
H1994|017|00023039|199245|2023
H1994|017|00023039|199246|2023
H1994|017|00023039|199247|2023
H1994|017|00023039|200132|2023
H1994|017|00023039|200256|2023
H1994|017|00023039|200257|2023
H1994|017|00023039|200258|2023
H1994|017|00023039|205329|2023
H1994|017|00023039|205330|2023
H1994|017|00023039|205331|2023
H1994|017|00023039|310488|2023
H1994|017|00023039|310489|2023
H1994|017|00023039|310490|2023
H1994|017|00023039|311919|2023
H1994|017|00023039|312440|2023
H1994|017|00023039|312441|2023
H1994|017|00023039|314006|2023
H1994|017|00023039|314142|2023
H1994|017|00023039|315107|2023
H1994|017|00023039|317573|2023
H1994|017|00023039|647237|2023
H1994|017|00023039|647239|2023
H1994|017|00023039|860975|2023
H1994|017|00023039|860981|2023
H1994|017|00023039|861004|2023
H1994|017|00023039|861007|2023
H1994|017|00023039|861010|2023
H1994|017|00023039|861025|2023
H1994|017|00023039|861731|2023
H1994|017|00023039|861736|2023
H1994|017|00023039|861740|2023
H1994|017|00023039|861743|2023
H1994|017|00023039|861748|2023
H1994|017|00023039|861753|2023
H1994|017|00023039|861783|2023
H1994|017|00023039|861822|2023
H2117|001|00023318|1000001|2023
H2117|001|00023318|1299896|2023
H2117|001|00023318|1299897|2023
H2117|001|00023318|153822|2023
H2117|001|00023318|153823|2023
H2117|001|00023318|197884|2023
H2117|001|00023318|197885|2023
H2117|001|00023318|197886|2023
H2117|001|00023318|197887|2023
H2117|001|00023318|197903|2023
H2117|001|00023318|197904|2023
H2117|001|00023318|197905|2023
H2117|001|00023318|198188|2023
H2117|001|00023318|198189|2023
H2117|001|00023318|198211|2023
H2117|001|00023318|199149|2023
H2117|001|00023318|199150|2023
H2117|001|00023318|199245|2023
H2117|001|00023318|199246|2023
H2117|001|00023318|199247|2023
H2117|001|00023318|199351|2023
H2117|001|00023318|199352|2023
H2117|001|00023318|199353|2023
H2117|001|00023318|200094|2023
H2117|001|00023318|200095|2023
H2117|001|00023318|200096|2023
H2117|001|00023318|200132|2023
H2117|001|00023318|200256|2023
H2117|001|00023318|200257|2023
H2117|001|00023318|200258|2023
H2117|001|00023318|200284|2023
H2117|001|00023318|200285|2023
H2117|001|00023318|200345|2023
H2117|001|00023318|205304|2023
H2117|001|00023318|205305|2023
H2117|001|00023318|205326|2023
H2117|001|00023318|259255|2023
H2117|001|00023318|261962|2023
H2117|001|00023318|282755|2023
H2117|001|00023318|283316|2023
H2117|001|00023318|283317|2023
H2117|001|00023318|308962|2023
H2117|001|00023318|308963|2023
H2117|001|00023318|308964|2023
H2117|001|00023318|310404|2023
H2117|001|00023318|310405|2023
H2117|001|00023318|310488|2023
H2117|001|00023318|310489|2023
H2117|001|00023318|310490|2023
H2117|001|00023318|310792|2023
H2117|001|00023318|310793|2023
H2117|001|00023318|310796|2023
H2117|001|00023318|310797|2023
H2117|001|00023318|310809|2023
H2117|001|00023318|311353|2023
H2117|001|00023318|311354|2023
H2117|001|00023318|311919|2023
H2117|001|00023318|312440|2023
H2117|001|00023318|312441|2023
H2117|001|00023318|312748|2023
H2117|001|00023318|312749|2023
H2117|001|00023318|312750|2023
H2117|001|00023318|312961|2023
H2117|001|00023318|312962|2023
H2117|001|00023318|314006|2023
H2117|001|00023318|314076|2023
H2117|001|00023318|314077|2023
H2117|001|00023318|314142|2023
H2117|001|00023318|314203|2023
H2117|001|00023318|314231|2023
H2117|001|00023318|315107|2023
H2117|001|00023318|317173|2023
H2117|001|00023318|317573|2023
H2117|001|00023318|349199|2023
H2117|001|00023318|349200|2023
H2117|001|00023318|349201|2023
H2117|001|00023318|349353|2023
H2117|001|00023318|349373|2023
H2117|001|00023318|349401|2023
H2117|001|00023318|349405|2023
H2117|001|00023318|349483|2023
H2117|001|00023318|360507|2023
H2117|001|00023318|403853|2023
H2117|001|00023318|403854|2023
H2117|001|00023318|403855|2023
H2117|001|00023318|404011|2023
H2117|001|00023318|404013|2023
H2117|001|00023318|476345|2023
H2117|001|00023318|476349|2023
H2117|001|00023318|476350|2023
H2117|001|00023318|476351|2023
H2117|001|00023318|477130|2023
H2117|001|00023318|577776|2023
H2117|001|00023318|578325|2023
H2117|001|00023318|578330|2023
H2117|001|00023318|597967|2023
H2117|001|00023318|597971|2023
H2117|001|00023318|597974|2023
H2117|001|00023318|597977|2023
H2117|001|00023318|597980|2023
H2117|001|00023318|597984|2023
H2117|001|00023318|597987|2023
H2117|001|00023318|597990|2023
H2117|001|00023318|597993|2023
H2117|001|00023318|617310|2023
H2117|001|00023318|617311|2023
H2117|001|00023318|617312|2023
H2117|001|00023318|636042|2023
H2117|001|00023318|636045|2023
H2117|001|00023318|639537|2023
H2117|001|00023318|647237|2023
H2117|001|00023318|647239|2023
H2117|001|00023318|722126|2023
H2117|001|00023318|722131|2023
H2117|001|00023318|722134|2023
H2117|001|00023318|722137|2023
H2117|001|00023318|730861|2023
H2117|001|00023318|730866|2023
H2117|001|00023318|730869|2023
H2117|001|00023318|730872|2023
H2117|001|00023318|802749|2023
H2117|001|00023318|845488|2023
H2117|001|00023318|854925|2023
H2117|001|00023318|854984|2023
H2117|001|00023318|854988|2023
H2117|001|00023318|857166|2023
H2117|001|00023318|857169|2023
H2117|001|00023318|857174|2023
H2117|001|00023318|857183|2023
H2117|001|00023318|857187|2023
H2117|001|00023318|858804|2023
H2117|001|00023318|858810|2023
H2117|001|00023318|858813|2023
H2117|001|00023318|858817|2023
H2117|001|00023318|858824|2023
H2117|001|00023318|858828|2023
H2117|001|00023318|859419|2023
H2117|001|00023318|859424|2023
H2117|001|00023318|859747|2023
H2117|001|00023318|859751|2023
H2117|001|00023318|860975|2023
H2117|001|00023318|860981|2023
H2117|001|00023318|861004|2023
H2117|001|00023318|861007|2023
H2117|001|00023318|861010|2023
H2117|001|00023318|861731|2023
H2117|001|00023318|861736|2023
H2117|001|00023318|861740|2023
H2117|001|00023318|861783|2023
H2117|001|00023318|861822|2023
H2117|001|00023318|876514|2023
H2117|001|00023318|876519|2023
H2117|001|00023318|876524|2023
H2117|001|00023318|876529|2023
H2117|001|00023318|898342|2023
H2117|001|00023318|898346|2023
H2117|001|00023318|898350|2023
H2117|001|00023318|898353|2023
H2117|001|00023318|898356|2023
H2117|001|00023318|898359|2023
H2117|001|00023318|898362|2023
H2117|001|00023318|898367|2023
H2117|001|00023318|898372|2023
H2117|001|00023318|898378|2023
H2117|001|00023318|898687|2023
H2117|001|00023318|898690|2023
H2117|001|00023318|898719|2023
H2117|001|00023318|898723|2023
H2117|001|00023318|904458|2023
H2117|001|00023318|904467|2023
H2117|001|00023318|904475|2023
H2117|001|00023318|904481|2023
H2117|001|00023318|979464|2023
H2117|001|00023318|979468|2023
H2117|001|00023318|979471|2023
H2117|001|00023318|979480|2023
H2117|001|00023318|979485|2023
H2117|001|00023318|979492|2023
H2117|001|00023318|999967|2023
H2117|001|00023318|999986|2023
H2117|001|00023318|999991|2023
H2117|001|00023318|999996|2023
H2128|004|00023318|1000001|2023
H2128|004|00023318|1299896|2023
H2128|004|00023318|1299897|2023
H2128|004|00023318|153822|2023
H2128|004|00023318|153823|2023
H2128|004|00023318|197884|2023
H2128|004|00023318|197885|2023
H2128|004|00023318|197886|2023
H2128|004|00023318|197887|2023
H2128|004|00023318|197903|2023
H2128|004|00023318|197904|2023
H2128|004|00023318|197905|2023
H2128|004|00023318|198188|2023
H2128|004|00023318|198189|2023
H2128|004|00023318|198211|2023
H2128|004|00023318|199149|2023
H2128|004|00023318|199150|2023
H2128|004|00023318|199245|2023
H2128|004|00023318|199246|2023
H2128|004|00023318|199247|2023
H2128|004|00023318|199351|2023
H2128|004|00023318|199352|2023
H2128|004|00023318|199353|2023
H2128|004|00023318|200094|2023
H2128|004|00023318|200095|2023
H2128|004|00023318|200096|2023
H2128|004|00023318|200132|2023
H2128|004|00023318|200256|2023
H2128|004|00023318|200257|2023
H2128|004|00023318|200258|2023
H2128|004|00023318|200284|2023
H2128|004|00023318|200285|2023
H2128|004|00023318|200345|2023
H2128|004|00023318|205304|2023
H2128|004|00023318|205305|2023
H2128|004|00023318|205326|2023
H2128|004|00023318|259255|2023
H2128|004|00023318|261962|2023
H2128|004|00023318|282755|2023
H2128|004|00023318|283316|2023
H2128|004|00023318|283317|2023
H2128|004|00023318|308962|2023
H2128|004|00023318|308963|2023
H2128|004|00023318|308964|2023
H2128|004|00023318|310404|2023
H2128|004|00023318|310405|2023
H2128|004|00023318|310488|2023
H2128|004|00023318|310489|2023
H2128|004|00023318|310490|2023
H2128|004|00023318|310792|2023
H2128|004|00023318|310793|2023
H2128|004|00023318|310796|2023
H2128|004|00023318|310797|2023
H2128|004|00023318|310809|2023
H2128|004|00023318|311353|2023
H2128|004|00023318|311354|2023
H2128|004|00023318|311919|2023
H2128|004|00023318|312440|2023
H2128|004|00023318|312441|2023
H2128|004|00023318|312748|2023
H2128|004|00023318|312749|2023
H2128|004|00023318|312750|2023
H2128|004|00023318|312961|2023
H2128|004|00023318|312962|2023
H2128|004|00023318|314006|2023
H2128|004|00023318|314076|2023
H2128|004|00023318|314077|2023
H2128|004|00023318|314142|2023
H2128|004|00023318|314203|2023
H2128|004|00023318|314231|2023
H2128|004|00023318|315107|2023
H2128|004|00023318|317173|2023
H2128|004|00023318|317573|2023
H2128|004|00023318|349199|2023
H2128|004|00023318|349200|2023
H2128|004|00023318|349201|2023
H2128|004|00023318|349353|2023
H2128|004|00023318|349373|2023
H2128|004|00023318|349401|2023
H2128|004|00023318|349405|2023
H2128|004|00023318|349483|2023
H2128|004|00023318|360507|2023
H2128|004|00023318|403853|2023
H2128|004|00023318|403854|2023
H2128|004|00023318|403855|2023
H2128|004|00023318|404011|2023
H2128|004|00023318|404013|2023
H2128|004|00023318|476345|2023
H2128|004|00023318|476349|2023
H2128|004|00023318|476350|2023
H2128|004|00023318|476351|2023
H2128|004|00023318|477130|2023
H2128|004|00023318|577776|2023
H2128|004|00023318|578325|2023
H2128|004|00023318|578330|2023
H2128|004|00023318|597967|2023
H2128|004|00023318|597971|2023
H2128|004|00023318|597974|2023
H2128|004|00023318|597977|2023
H2128|004|00023318|597980|2023
H2128|004|00023318|597984|2023
H2128|004|00023318|597987|2023
H2128|004|00023318|597990|2023
H2128|004|00023318|597993|2023
H2128|004|00023318|617310|2023
H2128|004|00023318|617311|2023
H2128|004|00023318|617312|2023
H2128|004|00023318|636042|2023
H2128|004|00023318|636045|2023
H2128|004|00023318|639537|2023
H2128|004|00023318|647237|2023
H2128|004|00023318|647239|2023
H2128|004|00023318|722126|2023
H2128|004|00023318|722131|2023
H2128|004|00023318|722134|2023
H2128|004|00023318|722137|2023
H2128|004|00023318|730861|2023
H2128|004|00023318|730866|2023
H2128|004|00023318|730869|2023
H2128|004|00023318|730872|2023
H2128|004|00023318|802749|2023
H2128|004|00023318|845488|2023
H2128|004|00023318|854925|2023
H2128|004|00023318|854984|2023
H2128|004|00023318|854988|2023
H2128|004|00023318|857166|2023
H2128|004|00023318|857169|2023
H2128|004|00023318|857174|2023
H2128|004|00023318|857183|2023
H2128|004|00023318|857187|2023
H2128|004|00023318|858804|2023
H2128|004|00023318|858810|2023
H2128|004|00023318|858813|2023
H2128|004|00023318|858817|2023
H2128|004|00023318|858824|2023
H2128|004|00023318|858828|2023
H2128|004|00023318|859419|2023
H2128|004|00023318|859424|2023
H2128|004|00023318|859747|2023
H2128|004|00023318|859751|2023
H2128|004|00023318|860975|2023
H2128|004|00023318|860981|2023
H2128|004|00023318|861004|2023
H2128|004|00023318|861007|2023
H2128|004|00023318|861010|2023
H2128|004|00023318|861731|2023
H2128|004|00023318|861736|2023
H2128|004|00023318|861740|2023
H2128|004|00023318|861783|2023
H2128|004|00023318|861822|2023
H2128|004|00023318|876514|2023
H2128|004|00023318|876519|2023
H2128|004|00023318|876524|2023
H2128|004|00023318|876529|2023
H2128|004|00023318|898342|2023
H2128|004|00023318|898346|2023
H2128|004|00023318|898350|2023
H2128|004|00023318|898353|2023
H2128|004|00023318|898356|2023
H2128|004|00023318|898359|2023
H2128|004|00023318|898362|2023
H2128|004|00023318|898367|2023
H2128|004|00023318|898372|2023
H2128|004|00023318|898378|2023
H2128|004|00023318|898687|2023
H2128|004|00023318|898690|2023
H2128|004|00023318|898719|2023
H2128|004|00023318|898723|2023
H2128|004|00023318|904458|2023
H2128|004|00023318|904467|2023
H2128|004|00023318|904475|2023
H2128|004|00023318|904481|2023
H2128|004|00023318|979464|2023
H2128|004|00023318|979468|2023
H2128|004|00023318|979471|2023
H2128|004|00023318|979480|2023
H2128|004|00023318|979485|2023
H2128|004|00023318|979492|2023
H2128|004|00023318|999967|2023
H2128|004|00023318|999986|2023
H2128|004|00023318|999991|2023
H2128|004|00023318|999996|2023
H2171|001|00023504|1246288|2023
H2171|001|00023504|1246304|2023
H2171|001|00023504|1487528|2023
H2171|001|00023504|1552004|2023
H2171|001|00023504|1649961|2023
H2171|001|00023504|1651275|2023
H2171|001|00023504|1667882|2023
H2171|001|00023504|1918194|2023
H2171|001|00023504|1918203|2023
H2171|001|00023504|1918209|2023
H2171|001|00023504|1945048|2023
H2171|001|00023504|2110510|2023
H2171|001|00023504|2110513|2023
H2171|001|00023504|2110516|2023
H2171|001|00023504|2387331|2023
H2171|001|00023504|2395775|2023
H2171|001|00023504|580261|2023
H2171|001|00023504|866049|2023
H2171|001|00023504|896184|2023
